,Holiday,Year,Month,Day,Hour,Minute,DofW,Weekend,Normal,Actual,Anomaly,Unit,area
44,0,2015,2,12,23,0,3,0,5067.5841730999555,6456.557696479024,1388.9735233790689,GWh,fr
45,0,2015,2,13,23,0,4,0,5020.279393789286,6332.44149155299,1312.162097763704,GWh,fr
46,0,2015,2,14,23,0,5,1,4973.734064547427,6220.693725211382,1246.9596606639552,GWh,fr
47,0,2015,2,15,23,0,6,1,4927.882067812721,6114.086630216741,1186.2045624040193,GWh,fr
48,0,2015,2,16,23,0,0,0,4882.741860514324,6008.729581207773,1125.9877206934489,GWh,fr
49,0,2015,2,17,23,0,1,0,4838.420468274369,5906.845044085888,1068.4245758115185,GWh,fr
50,0,2015,2,18,23,0,2,0,4794.96711335682,5804.029477401476,1009.0623640446556,GWh,fr
51,0,2015,2,19,23,0,3,0,4752.296867388532,5703.695927356395,951.3990599678636,GWh,fr
52,0,2015,2,20,23,0,4,0,4710.343167747177,5625.772528148551,915.4293604013737,GWh,fr
53,0,2015,2,21,23,0,5,1,4668.86713499646,5560.04939308136,891.1822580849002,GWh,fr
54,0,2015,2,22,23,0,6,1,4627.747647183208,5479.430041000804,851.6823938175958,GWh,fr
55,0,2015,2,23,23,0,0,0,4587.020370512514,5384.885878419936,797.8655079074215,GWh,fr
56,0,2015,2,24,23,0,1,0,4546.683490649118,5310.061688998271,763.3781983491535,GWh,fr
57,0,2015,2,25,23,0,2,0,4506.113198367085,5223.971235140179,717.8580367730938,GWh,fr
58,0,2015,2,26,23,0,3,0,4468.926469063304,5140.190334221596,671.263865158292,GWh,fr
59,0,2015,2,27,23,0,4,0,4408.925626463164,5069.491296460735,660.5656699975707,GWh,fr
60,0,2015,2,28,23,0,5,1,4348.119204213265,5046.337542046398,698.2183378331329,GWh,fr
61,0,2015,3,1,23,0,6,1,4312.976828986987,5064.621037961594,751.644208974607,GWh,fr
62,0,2015,3,2,23,0,0,0,4275.302972319665,5156.303206942613,881.0002346229476,GWh,fr
63,0,2015,3,3,23,0,1,0,4238.635084502427,5262.048626811732,1023.4135423093048,GWh,fr
64,0,2015,3,4,23,0,2,0,4202.348906708017,5348.857259855172,1146.5083531471546,GWh,fr
65,0,2015,3,5,23,0,3,0,4166.569864129099,5425.617118949092,1259.0472548199932,GWh,fr
66,0,2015,3,6,23,0,4,0,4131.551160229775,5483.243673198126,1351.6925129683514,GWh,fr
67,0,2015,3,7,23,0,5,1,4097.481798566329,5505.276464783765,1407.7946662174354,GWh,fr
68,0,2015,3,8,23,0,6,1,4064.260169985096,5444.623802200342,1380.3636322152456,GWh,fr
69,0,2015,3,9,23,0,0,0,4031.952173719277,5308.5275847315925,1276.5754110123153,GWh,fr
70,0,2015,3,10,23,0,1,0,4000.666897966026,5132.092336230984,1131.4254382649578,GWh,fr
71,0,2015,3,11,23,0,2,0,3970.4840907108414,4951.701385049369,981.2172943385272,GWh,fr
72,0,2015,3,12,23,0,3,0,3941.439150989411,4774.647404809489,833.208253820078,GWh,fr
73,0,2015,3,13,23,0,4,0,3913.384480467276,4611.182348650748,697.7978681834725,GWh,fr
74,0,2015,3,14,23,0,5,1,3886.24669966874,4480.0916870738065,593.8449874050666,GWh,fr
75,0,2015,3,15,23,0,6,1,3860.0883712754944,4383.492501864094,523.4041305885999,GWh,fr
76,0,2015,3,16,23,0,0,0,3834.97823544797,4307.613601431689,472.6353659837191,GWh,fr
77,0,2015,3,17,23,0,1,0,3810.971521786685,4258.261320495984,447.28979870929925,GWh,fr
78,0,2015,3,18,23,0,2,0,3788.0476854343488,4214.882549444387,426.8348640100385,GWh,fr
79,0,2015,3,19,23,0,3,0,3766.2576643670586,4162.84521619013,396.58755182307095,GWh,fr
80,0,2015,3,20,23,0,4,0,3745.7429185178116,4118.575273103561,372.8323545857493,GWh,fr
81,0,2015,3,21,23,0,5,1,3726.605220386023,4099.425459449722,372.8202390636993,GWh,fr
82,0,2015,3,22,23,0,6,1,3708.9935025138507,4053.6663360077932,344.67283349394256,GWh,fr
83,0,2015,3,23,23,0,0,0,3692.93077410842,4000.9281072439626,307.9973331355427,GWh,fr
84,0,2015,3,24,23,0,1,0,3678.41709482695,3934.4503896944993,256.03329486754956,GWh,fr
85,0,2015,3,25,23,0,2,0,3665.5493920409917,3869.603363683252,204.05397164226042,GWh,fr
86,0,2015,3,26,23,0,3,0,3654.2875728020986,3804.926411449451,150.63883864735226,GWh,fr
87,0,2015,3,27,23,0,4,0,3644.607932626739,3759.1033284332257,114.49539580648661,GWh,fr
88,0,2015,3,28,23,0,5,1,3636.4031083061413,3747.195417812013,110.7923095058718,GWh,fr
89,0,2015,3,29,22,0,6,1,3629.672432116022,3736.9134134073433,107.24098129132153,GWh,fr
90,0,2015,3,30,22,0,0,0,3624.594550431038,3786.6838378072043,162.08928737616634,GWh,fr
91,0,2015,3,31,22,0,1,0,3621.0938216461304,3825.1230497312513,204.02922808512085,GWh,fr
92,0,2015,4,1,22,0,2,0,3619.399977806763,3824.0656538847174,204.66567607795423,GWh,fr
93,0,2015,4,2,22,0,3,0,3619.706896104144,3794.7634925209445,175.0565964168004,GWh,fr
94,0,2015,4,3,22,0,4,0,3622.0045475336483,3758.5620193744458,136.55747184079746,GWh,fr
95,0,2015,4,4,22,0,5,1,3626.3389436841258,3748.6808941662844,122.34195048215861,GWh,fr
96,0,2015,4,5,22,0,6,1,3632.6955367441187,3746.678511489063,113.98297474494439,GWh,fr
97,0,2015,4,6,22,0,0,0,3641.0617296034743,3739.12558553121,98.06385592773586,GWh,fr
98,0,2015,4,7,22,0,1,0,3651.569928385615,3734.191157579615,82.62122919399962,GWh,fr
99,0,2015,4,8,22,0,2,0,3664.158009249502,3730.0319766895695,65.87396744006764,GWh,fr
100,0,2015,4,9,22,0,3,0,3678.7905805103123,3727.70661841774,48.916037907427835,GWh,fr
101,0,2015,4,10,22,0,4,0,3695.538758907954,3742.0728122248474,46.53405331689328,GWh,fr
102,0,2015,4,11,22,0,5,1,3714.415393440116,3759.7108961524386,45.29550271232256,GWh,fr
103,0,2015,4,12,22,0,6,1,3735.5456920364213,3775.39016217129,39.844470134868516,GWh,fr
104,0,2015,4,13,22,0,0,0,3759.0032177192484,3778.173090153845,19.169872434596527,GWh,fr
105,0,2015,4,14,22,0,1,0,3784.814423484315,3773.807768451334,-11.006655032980689,GWh,fr
106,0,2015,4,15,22,0,2,0,3812.962845110975,3768.748371332815,-44.21447377816003,GWh,fr
107,0,2015,4,16,22,0,3,0,3843.39394133421,3762.8310303363924,-80.56291099781765,GWh,fr
108,0,2015,4,17,22,0,4,0,3876.0438525313366,3780.3535624907513,-95.6902900405853,GWh,fr
109,0,2015,4,18,22,0,5,1,3910.8582837474482,3806.1650743103232,-104.693209437125,GWh,fr
110,0,2015,4,19,22,0,6,1,3947.80817586418,3831.3938184520052,-116.41435741217492,GWh,fr
111,0,2015,4,20,22,0,0,0,3986.8250876097154,3852.3036598820217,-134.52142772769366,GWh,fr
112,0,2015,4,21,22,0,1,0,4027.8162419179203,3874.004175057699,-153.81206686022142,GWh,fr
113,0,2015,4,22,22,0,2,0,4070.761840335887,3895.203286741297,-175.5585535945902,GWh,fr
114,0,2015,4,23,22,0,3,0,4115.630519797079,3912.5831540567215,-203.04736574035724,GWh,fr
115,0,2015,4,24,22,0,4,0,4162.390870427935,3945.0716321669,-217.31923826103457,GWh,fr
116,0,2015,4,25,22,0,5,1,4211.112999259157,3994.1215635421136,-216.99143571704326,GWh,fr
117,0,2015,4,26,22,0,6,1,4261.8109233406185,4022.9482840386863,-238.86263930193218,GWh,fr
118,0,2015,4,27,22,0,0,0,4314.557925010214,4037.019527021104,-277.53839798910985,GWh,fr
119,0,2015,4,28,22,0,1,0,4369.442920827266,4030.4070667419023,-339.03585408536355,GWh,fr
120,0,2015,4,29,22,0,2,0,4426.495797388464,4000.496937875909,-425.99885951255465,GWh,fr
121,0,2015,4,30,22,0,3,0,4485.747284175287,3964.907857705537,-520.8394264697499,GWh,fr
122,0,2015,5,1,22,0,4,0,4547.020983668029,4036.765006098911,-510.25597756911793,GWh,fr
123,0,2015,5,2,22,0,5,1,4610.136664227996,4156.934125988694,-453.20253823930216,GWh,fr
124,0,2015,5,3,22,0,6,1,4675.160126149755,4332.489847773107,-342.67027837664864,GWh,fr
125,0,2015,5,4,22,0,0,0,4742.038598847428,4529.583546270014,-212.45505257741388,GWh,fr
126,0,2015,5,5,22,0,1,0,4810.6528890654445,4715.242912242865,-95.40997682257967,GWh,fr
127,0,2015,5,6,22,0,2,0,4880.882327317776,4851.282935764196,-29.599391553580062,GWh,fr
128,0,2015,5,7,22,0,3,0,4952.542952457301,4938.920037796754,-13.622914660547394,GWh,fr
129,0,2015,5,8,22,0,4,0,5025.638785222563,5018.243223338778,-7.395561883784467,GWh,fr
130,0,2015,5,9,22,0,5,1,5100.174071558597,5088.138988475664,-12.035083082932942,GWh,fr
131,0,2015,5,10,22,0,6,1,5175.996103735463,5145.952084104897,-30.044019630566254,GWh,fr
132,0,2015,5,11,22,0,0,0,5253.0143624857965,5209.846870857776,-43.1674916280208,GWh,fr
133,0,2015,5,12,22,0,1,0,5331.169516604393,5288.443738908672,-42.72577769572126,GWh,fr
134,0,2015,5,13,22,0,2,0,5410.303938678941,5397.8294145229565,-12.47452415598491,GWh,fr
135,0,2015,5,14,22,0,3,0,5490.2551911963865,5521.357129837595,31.101938641208108,GWh,fr
136,0,2015,5,15,22,0,4,0,5570.980208424565,5643.399289511923,72.41908108735788,GWh,fr
137,0,2015,5,16,22,0,5,1,5652.408322774737,5749.356380124406,96.9480573496694,GWh,fr
138,0,2015,5,17,22,0,6,1,5734.511669307794,5844.0879264687655,109.57625716097118,GWh,fr
139,0,2015,5,18,22,0,0,0,5817.1882823773385,5950.149276524611,132.9609941472727,GWh,fr
140,0,2015,5,19,22,0,1,0,5900.258995107572,6078.986819705794,178.72782459822156,GWh,fr
141,0,2015,5,20,22,0,2,0,5983.664661057664,6196.791406684276,213.12674562661232,GWh,fr
142,0,2015,5,21,22,0,3,0,6067.372128839849,6289.746184717877,222.37405587802823,GWh,fr
143,0,2015,5,22,22,0,4,0,6151.3926732059035,6367.199989828871,215.80731662296785,GWh,fr
144,0,2015,5,23,22,0,5,1,6235.743781282371,6434.309151214186,198.56536993181544,GWh,fr
145,0,2015,5,24,22,0,6,1,6320.331170782156,6472.917995326701,152.58682454454538,GWh,fr
146,0,2015,5,25,22,0,0,0,6405.049491429203,6480.054472028372,75.00498059916936,GWh,fr
147,0,2015,5,26,22,0,1,0,6489.792352193553,6466.288693261425,-23.50365893212802,GWh,fr
148,0,2015,5,27,22,0,2,0,6574.3312582156095,6450.052548753087,-124.27870946252278,GWh,fr
149,0,2015,5,28,22,0,3,0,6658.494219031308,6423.673373040988,-234.82084599031987,GWh,fr
150,0,2015,5,29,22,0,4,0,6742.139753009741,6420.548123973757,-321.5916290359837,GWh,fr
151,0,2015,5,30,22,0,5,1,6825.088868089068,6439.762186838473,-385.32668125059445,GWh,fr
152,0,2015,5,31,22,0,6,1,6907.238008953537,6459.55425196686,-447.6837569866775,GWh,fr
153,0,2015,6,1,22,0,0,0,6988.509795477898,6486.92581653131,-501.5839789465872,GWh,fr
154,0,2015,6,2,22,0,1,0,7068.741425693541,6531.3355533210915,-537.4058723724493,GWh,fr
155,0,2015,6,3,22,0,2,0,7147.863934863172,6571.02514423967,-576.8387906235021,GWh,fr
156,0,2015,6,4,22,0,3,0,7225.826385593285,6634.279951334538,-591.5464342587466,GWh,fr
157,0,2015,6,5,22,0,4,0,7302.5248215863785,6723.0930359883705,-579.431785598008,GWh,fr
158,0,2015,6,6,22,0,5,1,7377.929326379191,6847.510009385223,-530.4193169939672,GWh,fr
159,0,2015,6,7,22,0,6,1,7451.926953272742,6958.5269128474465,-493.40004042529563,GWh,fr
160,0,2015,6,8,22,0,0,0,7524.358097652763,7046.5140952551565,-477.84400239760635,GWh,fr
161,0,2015,6,9,22,0,1,0,7595.234267628971,7131.634267084329,-463.60000054464217,GWh,fr
162,0,2015,6,10,22,0,2,0,7664.567631430469,7197.467280067358,-467.10035136311126,GWh,fr
163,0,2015,6,11,22,0,3,0,7732.272599970506,7255.251802054987,-477.0207979155193,GWh,fr
164,0,2015,6,12,22,0,4,0,7798.322270922999,7338.329754804006,-459.9925161189931,GWh,fr
165,0,2015,6,13,22,0,5,1,7862.667215008278,7450.061454332858,-412.60576067541933,GWh,fr
166,0,2015,6,14,22,0,6,1,7925.217778621082,7559.004289509026,-366.21348911205587,GWh,fr
167,0,2015,6,15,22,0,0,0,7985.944296611291,7643.073657315418,-342.87063929587293,GWh,fr
168,0,2015,6,16,22,0,1,0,8044.761448920658,7723.576591899818,-321.18485702084035,GWh,fr
169,0,2015,6,17,22,0,2,0,8101.647817481075,7798.784660430752,-302.863157050323,GWh,fr
170,0,2015,6,18,22,0,3,0,8156.643757330043,7894.340161769555,-262.30359556048734,GWh,fr
171,0,2015,6,19,22,0,4,0,8209.748450363322,7993.381135414515,-216.3673149488077,GWh,fr
172,0,2015,6,20,22,0,5,1,8260.957356856925,8071.172210810123,-189.78514604680186,GWh,fr
173,0,2015,6,21,22,0,6,1,8310.18727817916,8109.311407638358,-200.87587054080268,GWh,fr
174,0,2015,6,22,22,0,0,0,8357.345395792652,8164.024459792232,-193.32093600042026,GWh,fr
175,0,2015,6,23,22,0,1,0,8402.402596881475,8236.450359615359,-165.95223726611584,GWh,fr
176,0,2015,6,24,22,0,2,0,8445.328342417339,8278.735954859765,-166.5923875575736,GWh,fr
177,0,2015,6,25,22,0,3,0,8486.12206218162,8308.622604261314,-177.49945792030485,GWh,fr
178,0,2015,6,26,22,0,4,0,8524.846485428132,8354.321755106981,-170.52473032115086,GWh,fr
179,0,2015,6,27,22,0,5,1,8561.514608438823,8399.385107967044,-162.12950047177947,GWh,fr
180,0,2015,6,28,22,0,6,1,8596.133829269942,8411.288941749948,-184.8448875199938,GWh,fr
181,0,2015,6,29,22,0,0,0,8628.804268716396,8402.630723693952,-226.17354502244416,GWh,fr
182,0,2015,6,30,22,0,1,0,8659.678976613388,8383.388321060223,-276.29065555316447,GWh,fr
183,0,2015,7,1,22,0,2,0,8688.836730091118,8373.28883499907,-315.54789509204784,GWh,fr
184,0,2015,7,2,22,0,3,0,8716.353874118251,8366.854787873508,-349.499086244743,GWh,fr
185,0,2015,7,3,22,0,4,0,8742.265402771138,8366.988666004241,-375.27673676689665,GWh,fr
186,0,2015,7,4,22,0,5,1,8766.580138286175,8381.40751474056,-385.17262354561535,GWh,fr
187,0,2015,7,5,22,0,6,1,8789.396028595722,8403.474782952266,-385.92124564345613,GWh,fr
188,0,2015,7,6,22,0,0,0,8810.760465909168,8420.969798600716,-389.7906673084526,GWh,fr
189,0,2015,7,7,22,0,1,0,8830.718064034909,8462.71372432779,-368.00433970711856,GWh,fr
190,0,2015,7,8,22,0,2,0,8849.3814573183,8488.602806908266,-360.77865041003497,GWh,fr
191,0,2015,7,9,22,0,3,0,8866.74895172079,8489.224139819076,-377.5248119017142,GWh,fr
192,0,2015,7,10,22,0,4,0,8882.825649727902,8496.127280198829,-386.6983695290728,GWh,fr
193,0,2015,7,11,22,0,5,1,8897.67352579085,8514.499158348386,-383.17436744246334,GWh,fr
194,0,2015,7,12,22,0,6,1,8911.348289906055,8523.941118952724,-387.40717095333093,GWh,fr
195,0,2015,7,13,22,0,0,0,8923.96070836657,8527.274580891835,-396.68612747473526,GWh,fr
196,0,2015,7,14,22,0,1,0,8935.566361914769,8532.575957892876,-402.9904040218935,GWh,fr
197,0,2015,7,15,22,0,2,0,8946.234933276186,8533.460857454149,-412.77407582203705,GWh,fr
198,0,2015,7,16,22,0,3,0,8956.094054569903,8546.199873369033,-409.89418120087066,GWh,fr
199,0,2015,7,17,22,0,4,0,8965.228556229746,8564.561847741594,-400.6667084881519,GWh,fr
200,0,2015,7,18,22,0,5,1,8973.694469677792,8590.170724317803,-383.52374535998933,GWh,fr
201,0,2015,7,19,22,0,6,1,8981.518361321561,8611.024599871796,-370.49376144976486,GWh,fr
202,0,2015,7,20,22,0,0,0,8988.722477345384,8602.255404152895,-386.4670731924889,GWh,fr
203,0,2015,7,21,22,0,1,0,8995.325178374065,8586.543282168013,-408.7818962060519,GWh,fr
204,0,2015,7,22,22,0,2,0,9001.353720149802,8571.367861475033,-429.9858586747687,GWh,fr
205,0,2015,7,23,22,0,3,0,9006.890702982324,8553.089445260977,-453.8012577213467,GWh,fr
206,0,2015,7,24,22,0,4,0,9011.98354899849,8566.493703943026,-445.4898450554647,GWh,fr
207,0,2015,7,25,22,0,5,1,9016.642213692821,8569.099190466317,-447.5430232265044,GWh,fr
208,0,2015,7,26,22,0,6,1,9020.883749477109,8574.0333958971,-446.85035358000823,GWh,fr
209,0,2015,7,27,22,0,0,0,9024.697649832247,8575.461447240794,-449.23620259145355,GWh,fr
210,0,2015,7,28,22,0,1,0,9028.088551536921,8577.331568026326,-450.7569835105951,GWh,fr
211,0,2015,7,29,22,0,2,0,9031.020925435798,8590.316279264216,-440.70464617158177,GWh,fr
212,0,2015,7,30,22,0,3,0,9033.406560279429,8598.244315688287,-435.16224459114164,GWh,fr
213,0,2015,7,31,22,0,4,0,9035.226714222115,8611.985349398019,-423.2413648240963,GWh,fr
214,0,2015,8,1,22,0,5,1,9036.471080964833,8649.893524776808,-386.5775561880255,GWh,fr
215,0,2015,8,2,22,0,6,1,9037.14908225104,8673.581054348964,-363.5680279020762,GWh,fr
216,0,2015,8,3,22,0,0,0,9037.293941743623,8681.459479568017,-355.83446217560595,GWh,fr
217,0,2015,8,4,22,0,1,0,9036.889338324261,8682.727131102225,-354.16220722203616,GWh,fr
218,0,2015,8,5,22,0,2,0,9035.912611347847,8688.589822530796,-347.32278881705133,GWh,fr
219,0,2015,8,6,22,0,3,0,9034.342422850235,8701.83439232724,-332.5080305229949,GWh,fr
220,0,2015,8,7,22,0,4,0,9032.157845376543,8726.497492393533,-305.66035298300994,GWh,fr
221,0,2015,8,8,22,0,5,1,9029.384994790962,8765.62995199575,-263.7550427952119,GWh,fr
222,0,2015,8,9,22,0,6,1,9026.017499180924,8807.939257974993,-218.07824120593068,GWh,fr
223,0,2015,8,10,22,0,0,0,9022.047865639694,8818.496244280257,-203.55162135943647,GWh,fr
224,0,2015,8,11,22,0,1,0,9017.4970451522,8810.630602987327,-206.86644216487366,GWh,fr
225,0,2015,8,12,22,0,2,0,9012.353550660066,8802.43935264687,-209.91419801319535,GWh,fr
226,0,2015,8,13,22,0,3,0,9006.657773418663,8805.773189970658,-200.8845834480053,GWh,fr
227,0,2015,8,14,22,0,4,0,9000.394735597623,8824.176369631383,-176.21836596624053,GWh,fr
228,0,2015,8,15,22,0,5,1,8993.484424016431,8861.190141694555,-132.29428232187638,GWh,fr
229,0,2015,8,16,22,0,6,1,8985.871079171271,8899.186738421498,-86.68434074977267,GWh,fr
230,0,2015,8,17,22,0,0,0,8977.565770925266,8922.936128738978,-54.62964218628804,GWh,fr
231,0,2015,8,18,22,0,1,0,8968.615922187999,8960.866406906693,-7.7495152813062305,GWh,fr
232,0,2015,8,19,22,0,2,0,8959.041403839676,8987.81066044561,28.76925660593406,GWh,fr
233,0,2015,8,20,22,0,3,0,8948.887910475914,8993.330771063207,44.44286058729267,GWh,fr
234,0,2015,8,21,22,0,4,0,8938.19542086329,9004.677200742868,66.48177987957752,GWh,fr
235,0,2015,8,22,22,0,5,1,8926.961860880232,9026.358364664762,99.39650378453007,GWh,fr
236,0,2015,8,23,22,0,6,1,8915.214300345484,9042.488782335196,127.27448198971251,GWh,fr
237,0,2015,8,24,22,0,0,0,8902.957911691543,9079.537882446297,176.57997075475396,GWh,fr
238,0,2015,8,25,22,0,1,0,8890.179864221123,9095.197885508538,205.01802128741474,GWh,fr
239,0,2015,8,26,22,0,2,0,8876.934161173269,9094.310717797061,217.37655662379257,GWh,fr
240,0,2015,8,27,22,0,3,0,8863.2938565425,9079.384116252737,216.09025971023766,GWh,fr
241,0,2015,8,28,22,0,4,0,8849.350579094886,9086.104464690014,236.75388559512794,GWh,fr
242,0,2015,8,29,22,0,5,1,8835.17799152302,9105.50663768325,270.32864616022925,GWh,fr
243,0,2015,8,30,22,0,6,1,8820.813791224742,9102.982223014757,282.16843179001444,GWh,fr
244,0,2015,8,31,22,0,0,0,8806.302936980948,9074.825749489235,268.52281250828673,GWh,fr
245,0,2015,9,1,22,0,1,0,8791.67970027961,9069.922777012642,278.24307673303156,GWh,fr
246,0,2015,9,2,22,0,2,0,8777.012735286988,9038.754871201209,261.74213591422085,GWh,fr
247,0,2015,9,3,22,0,3,0,8762.375327973577,9007.364808325674,244.9894803520965,GWh,fr
248,0,2015,9,4,22,0,4,0,8747.822686646425,8990.007957216756,242.18527057033134,GWh,fr
249,0,2015,9,5,22,0,5,1,8733.447316859676,8991.375356120227,257.9280392605506,GWh,fr
250,0,2015,9,6,22,0,6,1,8719.298871031167,8989.330449430652,270.0315783994847,GWh,fr
251,0,2015,9,7,22,0,0,0,8705.35452851351,8981.266183518694,275.911655005184,GWh,fr
252,0,2015,9,8,22,0,1,0,8691.62021002667,8976.456921891864,284.83671186519496,GWh,fr
253,0,2015,9,9,22,0,2,0,8678.107559650553,8971.553293861989,293.4457342114365,GWh,fr
254,0,2015,9,10,22,0,3,0,8664.80602576272,8962.277355470584,297.47132970786333,GWh,fr
255,0,2015,9,11,22,0,4,0,8651.745547864562,8951.021081567736,299.275533703174,GWh,fr
256,0,2015,9,12,22,0,5,1,8638.962829990296,8940.859407882837,301.89657789254125,GWh,fr
257,0,2015,9,13,22,0,6,1,8626.46270638578,8967.2005674144,340.7378610286196,GWh,fr
258,0,2015,9,14,22,0,0,0,8614.299379910291,8999.419972821444,385.1205929111529,GWh,fr
259,0,2015,9,15,22,0,1,0,8602.566605462074,8984.906834349258,382.3402288871839,GWh,fr
260,0,2015,9,16,22,0,2,0,8591.178503353152,8971.562778994505,380.38427564135236,GWh,fr
261,0,2015,9,17,22,0,3,0,8580.055787385454,8981.031455160326,400.9756677748719,GWh,fr
262,0,2015,9,18,22,0,4,0,8569.219094179614,8963.51098693297,394.29189275335557,GWh,fr
263,0,2015,9,19,22,0,5,1,8558.65096441649,8943.548029332718,384.89706491622746,GWh,fr
264,0,2015,9,20,22,0,6,1,8548.350579128737,8932.450965970049,384.1003868413118,GWh,fr
265,0,2015,9,21,22,0,0,0,8538.345536990484,8934.255932702215,395.9103957117313,GWh,fr
266,0,2015,9,22,22,0,1,0,8528.640149119334,8944.508108701977,415.8679595826434,GWh,fr
267,0,2015,9,23,22,0,2,0,8519.338975635534,8969.29847874589,449.9595031103563,GWh,fr
268,0,2015,9,24,22,0,3,0,8510.545786602772,8982.946286874077,472.40050027130565,GWh,fr
269,0,2015,9,25,22,0,4,0,8502.268191668561,8994.560820649896,492.29262898133493,GWh,fr
270,0,2015,9,26,22,0,5,1,8494.452493662482,9017.714047491228,523.2615538287464,GWh,fr
271,0,2015,9,27,22,0,6,1,8487.12316582935,9026.994450876522,539.8712850471729,GWh,fr
272,0,2015,9,28,22,0,0,0,8479.79046681513,9016.797277534695,537.0068107195657,GWh,fr
273,0,2015,9,29,22,0,1,0,8476.217940577915,9002.373324738137,526.1553841602217,GWh,fr
274,0,2015,9,30,22,0,2,0,8473.15545490835,8983.326999002706,510.17154409435534,GWh,fr
275,0,2015,10,1,22,0,3,0,8466.873093010183,8949.1561933654,482.28310035521645,GWh,fr
276,0,2015,10,2,22,0,4,0,8461.54181292466,8918.839753419796,457.2979404951366,GWh,fr
277,0,2015,10,3,22,0,5,1,8456.548421425086,8907.945860183254,451.3974387581675,GWh,fr
278,0,2015,10,4,22,0,6,1,8451.917752779455,8890.856574493977,438.9388217145224,GWh,fr
279,0,2015,10,5,22,0,0,0,8447.62893031254,8867.208211491588,419.57928117904885,GWh,fr
280,0,2015,10,6,22,0,1,0,8443.626326515452,8870.120046077127,426.4937195616749,GWh,fr
281,0,2015,10,7,22,0,2,0,8439.8522442753,8876.684211466743,436.83196719144325,GWh,fr
282,0,2015,10,8,22,0,3,0,8436.338444049754,8852.900364268377,416.5619202186226,GWh,fr
283,0,2015,10,9,22,0,4,0,8433.144758323744,8834.170870152653,401.02611182890905,GWh,fr
284,0,2015,10,10,22,0,5,1,8430.307067323754,8828.941530056212,398.6344627324579,GWh,fr
285,0,2015,10,11,22,0,6,1,8427.808034802021,8817.365072289476,389.5570374874551,GWh,fr
286,0,2015,10,12,22,0,0,0,8425.578774949756,8797.38342074222,371.8046457924647,GWh,fr
287,0,2015,10,13,22,0,1,0,8423.56210930904,8785.251402293976,361.6892929849364,GWh,fr
288,0,2015,10,14,22,0,2,0,8421.732874595898,8768.752764811907,347.0198902160082,GWh,fr
289,0,2015,10,15,22,0,3,0,8420.022249764303,8739.28854397396,319.26629420965764,GWh,fr
290,0,2015,10,16,22,0,4,0,8418.366671050355,8726.302159649507,307.93548859915245,GWh,fr
291,0,2015,10,17,22,0,5,1,8416.85957802327,8729.66699659948,312.8074185762107,GWh,fr
292,0,2015,10,18,22,0,6,1,8415.525552483638,8705.779214570777,290.2536620871397,GWh,fr
293,0,2015,10,19,22,0,0,0,8414.283290589376,8651.532350336385,237.2490597470096,GWh,fr
294,0,2015,10,20,22,0,1,0,8413.143467491687,8594.977910418003,181.83444292631611,GWh,fr
295,0,2015,10,21,22,0,2,0,8412.1305233546,8534.934130182472,122.80360682787068,GWh,fr
296,0,2015,10,22,22,0,3,0,8411.161911304325,8479.731348006273,68.56943670194778,GWh,fr
297,0,2015,10,23,22,0,4,0,8410.192967763318,8438.877708390655,28.684740627337305,GWh,fr
298,0,2015,10,24,22,0,5,1,8409.184496444204,8409.684218303344,0.4997218591397541,GWh,fr
299,0,2015,10,25,23,0,6,1,8408.095577422684,8380.730789273128,-27.36478814955626,GWh,fr
300,0,2015,10,26,23,0,0,0,8406.95080388204,8341.046086017956,-65.90471786408489,GWh,fr
301,0,2015,10,27,23,0,1,0,8405.67577243785,8293.410225067719,-112.26554737013066,GWh,fr
302,0,2015,10,28,23,0,2,0,8404.210592853708,8229.628839292795,-174.58175356091306,GWh,fr
303,0,2015,10,29,23,0,3,0,8402.481417322999,8178.874872177377,-223.60654514562157,GWh,fr
304,0,2015,10,30,23,0,4,0,8400.28764790331,8141.728803662777,-258.5588442405324,GWh,fr
305,0,2015,10,31,23,0,5,1,8397.463761696952,8121.485331155698,-275.97843054125406,GWh,fr
306,0,2015,11,1,23,0,6,1,8393.965759039393,8096.701070991672,-297.2646880477205,GWh,fr
307,0,2015,11,2,23,0,0,0,8389.768240948626,8079.31986060444,-310.44838034418626,GWh,fr
308,0,2015,11,3,23,0,1,0,8384.784958693615,8074.082489519199,-310.70246917441636,GWh,fr
309,0,2015,11,4,23,0,2,0,8378.957942897205,8069.858425876268,-309.0995170209371,GWh,fr
310,0,2015,11,5,23,0,3,0,8372.320000482774,8054.7754663585065,-317.54453412426756,GWh,fr
311,0,2015,11,6,23,0,4,0,8364.878830686488,8051.863717906704,-313.01511277978443,GWh,fr
312,0,2015,11,7,23,0,5,1,8356.586402455012,8057.920603962534,-298.66579849247773,GWh,fr
313,0,2015,11,8,23,0,6,1,8347.292120994314,8069.562286232834,-277.72983476148056,GWh,fr
314,0,2015,11,9,23,0,0,0,8336.9053467232,8070.092399661143,-266.8129470620579,GWh,fr
315,0,2015,11,10,23,0,1,0,8325.461869344725,8073.216426947068,-252.24544239765692,GWh,fr
316,0,2015,11,11,23,0,2,0,8312.951211937616,8063.919670956681,-249.03154098093455,GWh,fr
317,0,2015,11,12,23,0,3,0,8299.33564550122,8049.357936959067,-249.97770854215287,GWh,fr
